id	cleaned_text	HS	TR	AG
2847	user how long will market hang onto power a heart of a country welcomed migrants and that heart has been torn apart immigration will go	0	0	0
4013	with sent them back home and don't let them back into rope the german government pays for 3 week vacation for refugees to go home i	1	0	1
8172	when you constantly have dick on the brain	0	0	0
9163	user pre-roe/wade, women died hysterical women remember	0	0	0
2179	israel to deport 37,000 african migrants with a check for 4,400 and a plane ticket to an undisclosed country in africa or be locked up	0	0	0
4109	mexico will create border force to thwart illegal from central america	0	0	0
1528	why on earth would syria refugees have any trust in russiahttps //t.co/vdn66ukoje	0	0	0
7861	user yes and you can take that hunt snoop dog with him	0	0	0
4308	ever since trumps fear-mongering and hatred-fueled campaign the assaults on immigrant ways of life have increased dramatically	0	0	0
5808	teaching a woman to drive is like teaching a rock to swim	1	0	0
2547	refugee's major math award stolen	0	0	0
7081	it's a lovely evening to...	0	0	0
5970	laying in my bed telling me not to suck your cock cause it smelled... we know why it was up some skunks are before you came to mine	1	0	0
9078	i wanna rape you not fuck you . bitch take my sex & stop	1	1	1
462	who's gonna fight in our next war a report us army is quietly discharging immigrant recruits	0	0	0
2302	 police car light  fire  police car light  becomes hotspot border wall stormed | government.... police car light  fire  police car light   fire #liberalsruineverything  fire #socialismsucks  fire #deportthemall  fire #refugeesnotwelcome  fire #economicillegalrefugeesmustgoback via user	1	0	0
1419	user must shut down busting law for illegals via user	1	0	1
7083	user are you homophobic	0	0	0
4453	white people stole this land we call america we're not entitled to tell pal they're not welcome here these are human lives these are unforgivable actions	0	0	0
9189	user does it bother you that jars kids look at you and think so that the sank who had daddy dick in his mouth while he was married to mommy she is disgusting you know they think it	1	1	0
9010	i fucking know who he cheated with even if he didn't say it this fucking bitch have always fucking hated her two faced whore ass	1	1	0
6842	the woman who accused nelly of rape last weekend is dropping her case should he get a public apology	0	0	0
7175	it user things that seem like they could turn out okay but never do turkey bacon cutting your hair having a conversation win	0	0	0
5127	someone breathes day dumb whore cunt slut your moms a hoe kill yourself bitch get shot	1	1	0
5619	user these people are hysterical it's like a commercial for why men should never marry these women are totally nuts	1	1	0
7066	it user '@toodrunk2care  “@ catsandtats  seriously when will women stop treating us like obey	0	0	0
6368	she definitely gotta be a hoe because women love the idea of marriage man	1	0	0
5042	a women without a man is like a car without an engine it doesn't work	1	0	0
6970	user sir why you are brewing frustration of on ram	0	0	0
2970	bores johns mustard hamal grandson of furnish muslin immigrants	0	0	0
9025	shes a fucking bitch and has a drinking problem but that pussy good	1	1	0
7476	when you realize you're a mass murderer	0	0	0
6135	user you believe in god lol...heaven help u if i ever get a passport hunt	1	1	0
5425	i that bitch was a hoe just tried to change her but these hoes want be hoes	1	1	0
2019	furnish border mayor says ready for new wave of syria refugees	0	0	0
7535	can this day get any worse me waking up	0	0	0
5363	i honestly despise women who bitch and whine about sexism and equality yet they're being literally just as bad	1	0	0
1429	if things were the other way around and whites were migrants these other countries would not accept us wake up	1	0	1
3876	people who think it and say it - it speaks volumes for how they view migrants the whole time second class guests who have no investment in the future of this country it's truly horrible to hear	0	0	0
5636	user just watched the video i thought candace’s behavior was shocking the woman is hysterical you did well blares	1	1	0
2489	murdered by an illegal immigrants	1	1	0
2033	we as a nation deserve a reasonable expectation of safety in our own country vote republican	1	0	1
9070	user user user you have to remember that these individuals are still men by sex and biology you could counter that by saying trains women could rape women in their prisons it would be easier for them as they have a physical advantage being trains is problematic from all angles	0	0	0
2667	barrack obama  we cant just put walls up all around america walls don't keep out threats like terrorism or disease.reality 	1	0	0
2161	in fact the study found that a 1 percent increase in the immigrant share of the labor force in turn decreases u.s.-born unemployment by 0.062 percentage points and increases u.s.-born labor force participation by 0.045 percentage points....	0	0	0
4836	loll chop her head off and rape the bitch	1	1	1
7438	friend how's life treating you me	0	0	0
9044	user they are the two most hysterical women in the room	1	1	0
8620	user you can't call anyone a whore when you're taking up the ass from your father cunt	0	0	0
5370	user lot plot twist what if your girl is secretly a hoe  man shrugging medium skin tone  man shrugging medium skin tone 	1	1	0
8564	say women were never sacred and unless you miss the donna whore binary it's good that we've let go of that stupid frame	0	0	0
4229	these people are native americans. the land you claim is yours was there's until our immigrant ancestors stole it from them... here's your small history lesson you should have learned in school... thanks for coming to my ted talk	1	0	0
3438	irons revelutiongards advise the person army to do everything to close the street of hormus, if us like to attack	0	0	0
